Inphase,Outphase,Mask
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00010.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00010.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00012.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00012.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00014.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00014.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00016.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00016.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00018.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00018.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00020.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00020.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00022.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00022.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00024.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00024.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00026.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00026.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00028.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00028.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00030.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00030.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00032.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00032.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00034.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00034.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00036.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00036.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00038.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00038.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00040.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00040.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00042.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00042.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00044.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00044.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00046.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00046.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00048.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00048.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00050.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00050.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00052.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00052.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00054.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00054.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00056.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00056.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00058.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00058.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00060.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00060.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00002.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00002.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00004.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00004.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00006.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00006.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00008.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00008.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00010.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00010.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00012.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00012.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00014.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00014.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00016.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00016.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00018.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00018.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00020.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00020.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00022.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00022.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00024.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00024.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00026.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00026.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00028.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00028.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00030.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00030.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00032.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00032.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00034.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00034.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00036.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00036.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00038.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00038.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00040.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00040.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00042.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00042.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00044.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00044.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00046.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00046.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00048.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00048.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00050.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00050.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00052.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00052.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00054.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00054.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00056.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00056.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00058.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00058.png
16/T1DUAL/DICOM_anon/InPhase/IMG-0082-00060.dcm,16/T1DUAL/DICOM_anon/OutPhase/IMG-0082-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/16/IMG-0082-00060.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00002.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00002.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00004.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00004.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00006.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00006.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00008.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00008.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00010.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00010.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00012.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00012.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00014.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00014.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00016.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00016.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00018.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00018.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00020.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00020.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00022.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00022.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00024.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00024.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00026.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00026.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00028.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00028.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00030.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00030.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00032.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00032.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00034.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00034.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00036.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00036.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00038.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00038.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00040.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00040.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00042.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00042.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00044.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00044.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00046.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00046.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00048.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00048.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00050.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00050.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00052.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00052.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00054.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00054.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00056.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00056.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00058.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00058.png
17/T1DUAL/DICOM_anon/InPhase/IMG-0004-00060.dcm,17/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/17/IMG-0004-00060.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00002.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00002.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00004.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00004.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00006.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00006.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00008.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00008.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00010.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00010.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00012.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00012.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00014.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00014.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00016.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00016.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00018.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00018.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00020.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00020.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00022.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00022.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00024.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00024.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00026.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00026.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00028.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00028.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00030.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00030.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00032.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00032.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00034.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00034.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00036.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00036.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00038.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00038.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00040.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00040.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00042.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00042.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00044.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00044.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00046.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00046.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00048.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00048.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00050.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00050.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00052.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00052.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00054.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00054.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00056.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00056.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00058.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00058.png
18/T1DUAL/DICOM_anon/InPhase/IMG-0016-00060.dcm,18/T1DUAL/DICOM_anon/OutPhase/IMG-0016-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/18/IMG-0016-00060.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00002.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00002.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00004.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00004.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00006.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00006.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00008.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00008.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00010.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00010.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00012.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00012.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00014.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00014.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00016.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00016.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00018.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00018.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00020.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00020.png
23/T1DUAL/DICOM_anon/InPhase/IMG-0012-00022.dcm,23/T1DUAL/DICOM_anon/OutPhase/IMG-0012-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/23/IMG-0012-00022.png
